date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity,capacity_violation,opening_overflow_tonnes,closing_overflow_tonnes
2022-05-28,SITE_027,North,conservative,CEM_III,14.48,14.48,2840.78,18.69,2844.99,2.08,16.5,314,True,2526.78,2530.99
2022-05-29,SITE_027,North,conservative,CEM_II,18.68,18.68,2844.99,26.12,2852.43,1.49,9.39,314,True,2530.99,2538.43
2022-05-30,SITE_027,North,conservative,CEM_III,14.11,14.11,2852.43,18.17,2856.49,6.19,15.92,314,True,2538.43,2542.49
2022-05-31,SITE_027,North,conservative,CEM_I,15.1,15.1,2856.49,37.62,2879.01,8.83,13.42,314,True,2542.49,2565.01
2022-06-01,SITE_027,North,conservative,CEM_III,0.0,0.0,2879.01,43.09,2922.1,2.17,22.02,314,True,2565.01,2608.1
2022-06-02,SITE_027,North,conservative,CEM_II,11.99,11.99,2922.1,32.02,2942.13,3.03,14.73,314,True,2608.1,2628.13
2022-06-03,SITE_027,North,conservative,CEM_III,19.79,19.79,2942.13,38.6,2960.94,0.72,6.18,314,True,2628.13,2646.94
2022-06-04,SITE_027,North,conservative,CEM_II,14.34,14.34,2960.94,27.96,2974.56,7.09,22.02,314,True,2646.94,2660.56
2022-06-05,SITE_027,North,conservative,CEM_III,18.6,18.6,2974.56,15.79,2971.75,4.92,11.35,314,True,2660.56,2657.75
2022-06-06,SITE_027,North,conservative,CEM_III,11.63,11.63,2971.75,46.03,3006.15,2.57,13.53,314,True,2657.75,2692.15
2022-06-07,SITE_027,North,conservative,CEM_I,18.08,18.08,3006.15,16.21,3004.28,6.04,4.2,314,True,2692.15,2690.28
2022-06-08,SITE_027,North,conservative,CEM_I,6.45,6.45,3004.28,44.62,3042.45,8.52,12.3,314,True,2690.28,2728.45
2022-06-09,SITE_027,North,conservative,CEM_II,9.5,9.5,3042.45,22.64,3055.59,2.17,8.85,314,True,2728.45,2741.59
2022-06-10,SITE_027,North,conservative,CEM_III,12.69,12.69,3055.59,47.43,3090.33,14.22,11.97,314,True,2741.59,2776.33
2022-06-11,SITE_027,North,conservative,CEM_III,9.12,9.12,3090.33,13.22,3094.43,2.02,11.29,314,True,2776.33,2780.43
2022-06-12,SITE_027,North,conservative,CEM_III,19.23,19.23,3094.43,43.24,3118.44,0.78,2.13,314,True,2780.43,2804.44
2022-06-13,SITE_027,North,conservative,CEM_II,11.93,11.93,3118.44,30.5,3137.01,0.07,25.73,314,True,2804.44,2823.01
2022-06-14,SITE_027,North,conservative,CEM_III,18.79,18.79,3137.01,25.49,3143.71,9.67,3.94,314,True,2823.01,2829.71
2022-06-15,SITE_027,North,conservative,CEM_II,5.89,5.89,3143.71,40.55,3178.37,10.1,13.71,314,True,2829.71,2864.37
2022-06-16,SITE_027,North,conservative,CEM_I,13.93,13.93,3178.37,24.2,3188.64,6.06,10.02,314,True,2864.37,2874.64
2022-06-17,SITE_027,North,conservative,CEM_III,12.82,12.82,3188.64,13.3,3189.12,1.84,17.07,314,True,2874.64,2875.12
2022-06-18,SITE_027,North,conservative,CEM_II,16.71,16.71,3189.12,13.58,3185.99,17.65,11.3,314,True,2875.12,2871.99
2022-06-19,SITE_027,North,conservative,CEM_III,13.57,13.57,3185.99,45.73,3218.15,9.12,16.58,314,True,2871.99,2904.15
2022-06-20,SITE_027,North,conservative,CEM_I,18.02,18.02,3218.15,19.31,3219.44,4.09,22.91,314,True,2904.15,2905.44
2022-06-21,SITE_027,North,conservative,CEM_II,19.52,19.52,3219.44,13.57,3213.49,12.36,9.41,314,True,2905.44,2899.49
2022-06-22,SITE_027,North,conservative,CEM_II,8.92,8.92,3213.49,26.37,3230.94,0.08,9.04,314,True,2899.49,2916.94
2022-06-23,SITE_027,North,conservative,CEM_I,19.13,19.13,3230.94,46.87,3258.68,8.2,14.95,314,True,2916.94,2944.68
2022-06-24,SITE_027,North,conservative,CEM_III,14.65,14.65,3258.68,48.24,3292.27,0.41,18.93,314,True,2944.68,2978.27
2022-06-25,SITE_027,North,conservative,CEM_II,9.02,9.02,3292.27,41.97,3325.22,6.98,3.48,314,True,2978.27,3011.22
2022-06-26,SITE_027,North,conservative,CEM_I,18.33,18.33,3325.22,37.51,3344.4,2.82,6.4,314,True,3011.22,3030.4
2022-06-27,SITE_027,North,conservative,CEM_I,5.76,5.76,3344.4,35.47,3374.11,0.53,13.63,314,True,3030.4,3060.11
2022-06-28,SITE_027,North,conservative,CEM_I,14.69,14.69,3374.11,29.35,3388.77,0.91,7.12,314,True,3060.11,3074.77
2022-06-29,SITE_027,North,conservative,CEM_II,11.75,11.75,3388.77,25.0,3402.02,5.38,6.8,314,True,3074.77,3088.02
2022-06-30,SITE_027,North,conservative,CEM_I,7.96,7.96,3402.02,27.62,3421.68,1.69,15.19,314,True,3088.02,3107.68
2022-07-01,SITE_027,North,conservative,CEM_III,11.43,11.43,3421.68,17.03,3427.28,24.37,6.47,314,True,3107.68,3113.28
2022-07-02,SITE_027,North,conservative,CEM_I,10.04,10.04,3427.28,34.49,3451.73,6.07,6.7,314,True,3113.28,3137.73
2022-07-03,SITE_027,North,conservative,CEM_I,18.27,18.27,3451.73,15.11,3448.57,1.99,4.2,314,True,3137.73,3134.57
2022-07-04,SITE_027,North,conservative,CEM_II,7.12,7.12,3448.57,10.39,3451.84,1.48,19.24,314,True,3134.57,3137.84
2022-07-05,SITE_027,North,conservative,CEM_I,10.01,10.01,3451.84,30.79,3472.62,4.86,10.04,314,True,3137.84,3158.62
2022-07-06,SITE_027,North,conservative,CEM_I,13.42,13.42,3472.62,42.99,3502.19,6.64,2.56,314,True,3158.62,3188.19
2022-07-07,SITE_027,North,conservative,CEM_III,13.47,13.47,3502.19,14.37,3503.09,4.9,16.41,314,True,3188.19,3189.09
2022-07-08,SITE_027,North,conservative,CEM_III,15.64,15.64,3503.09,23.82,3511.27,2.8,1.14,314,True,3189.09,3197.27
2022-07-09,SITE_027,North,conservative,CEM_III,19.84,19.84,3511.27,29.27,3520.7,2.97,13.82,314,True,3197.27,3206.7
2022-07-10,SITE_027,North,conservative,CEM_I,0.0,0.0,3520.7,36.54,3557.24,0.39,6.92,314,True,3206.7,3243.24
2022-07-11,SITE_027,North,conservative,CEM_III,10.28,10.28,3557.24,10.98,3557.94,0.54,8.94,314,True,3243.24,3243.94
2022-07-12,SITE_027,North,conservative,CEM_II,10.91,10.91,3557.94,43.96,3590.99,0.44,11.46,314,True,3243.94,3276.99
2022-07-13,SITE_027,North,conservative,CEM_I,10.28,10.28,3590.99,22.05,3602.76,4.54,9.98,314,True,3276.99,3288.76
2022-07-14,SITE_027,North,conservative,CEM_II,16.83,16.83,3602.76,47.69,3633.62,3.4,4.68,314,True,3288.76,3319.62
2022-07-15,SITE_027,North,conservative,CEM_III,16.36,16.36,3633.62,37.58,3654.84,1.74,8.2,314,True,3319.62,3340.84
2022-07-16,SITE_027,North,conservative,CEM_I,18.1,18.1,3654.84,19.8,3656.54,3.33,9.11,314,True,3340.84,3342.54
2022-07-17,SITE_027,North,conservative,CEM_III,14.11,14.11,3656.54,16.96,3659.39,0.03,5.84,314,True,3342.54,3345.39
2022-07-18,SITE_027,North,conservative,CEM_II,5.02,5.02,3659.39,34.54,3688.91,0.64,2.75,314,True,3345.39,3374.91
2022-07-19,SITE_027,North,conservative,CEM_II,8.09,8.09,3688.91,10.96,3691.78,17.34,0.1,314,True,3374.91,3377.78
2022-07-20,SITE_027,North,conservative,CEM_III,16.51,16.51,3691.78,10.46,3685.73,1.72,5.78,314,True,3377.78,3371.73
2022-07-21,SITE_027,North,conservative,CEM_III,18.84,18.84,3685.73,29.69,3696.58,1.63,7.19,314,True,3371.73,3382.58
2022-07-22,SITE_027,North,conservative,CEM_I,5.71,5.71,3696.58,29.83,3720.7,3.53,11.78,314,True,3382.58,3406.7
2022-07-23,SITE_027,North,conservative,CEM_III,7.0,7.0,3720.7,28.15,3741.85,9.78,5.97,314,True,3406.7,3427.85
2022-07-24,SITE_027,North,conservative,CEM_I,11.92,9.54,3741.85,10.79,3743.1,1.4,-2.57,314,True,3427.85,3429.1
2022-07-25,SITE_027,North,conservative,CEM_I,10.92,10.92,3743.1,13.17,3745.35,4.23,5.37,314,True,3429.1,3431.35
2022-07-26,SITE_027,North,conservative,CEM_II,17.0,17.0,3745.35,26.02,3754.37,23.97,7.97,314,True,3431.35,3440.37
2022-07-27,SITE_027,North,conservative,CEM_I,7.51,6.01,3754.37,18.91,3767.27,8.39,-0.8,314,True,3440.37,3453.27
2022-07-28,SITE_027,North,conservative,CEM_I,7.77,7.77,3767.27,16.35,3775.85,0.98,3.5,314,True,3453.27,3461.85
2022-07-29,SITE_027,North,conservative,CEM_I,11.94,11.94,3775.85,26.03,3789.94,18.04,1.15,314,True,3461.85,3475.94
2022-07-30,SITE_027,North,conservative,CEM_III,18.87,18.87,3789.94,17.02,3788.09,5.33,4.65,314,True,3475.94,3474.09
2022-07-31,SITE_027,North,conservative,CEM_I,7.48,7.48,3788.09,40.45,3821.06,0.03,5.94,314,True,3474.09,3507.06
2022-08-01,SITE_027,North,conservative,CEM_II,6.24,6.24,3821.06,28.59,3843.41,0.62,5.98,314,True,3507.06,3529.41
2022-08-02,SITE_027,North,conservative,CEM_I,12.51,12.51,3843.41,35.96,3866.86,0.02,0.44,314,True,3529.41,3552.86
2022-08-03,SITE_027,North,conservative,CEM_I,16.65,16.65,3866.86,27.74,3877.95,9.73,3.64,314,True,3552.86,3563.95
2022-08-04,SITE_027,North,conservative,CEM_III,5.25,5.25,3877.95,28.73,3901.43,6.47,0.74,314,True,3563.95,3587.43
2022-08-05,SITE_027,North,conservative,CEM_III,8.1,6.48,3901.43,19.07,3914.02,0.85,-0.22,314,True,3587.43,3600.02
2022-08-06,SITE_027,North,conservative,CEM_III,18.54,14.83,3914.02,18.84,3918.03,3.48,-5.0,314,True,3600.02,3604.03
2022-08-07,SITE_027,North,conservative,CEM_I,5.78,5.78,3918.03,45.3,3957.55,9.69,1.35,314,True,3604.03,3643.55
2022-08-08,SITE_027,North,conservative,CEM_II,17.28,17.28,3957.55,34.21,3974.48,3.22,8.17,314,True,3643.55,3660.48
2022-08-09,SITE_027,North,conservative,CEM_I,16.96,16.96,3974.48,24.9,3982.42,4.03,1.54,314,True,3660.48,3668.42
2022-08-10,SITE_027,North,conservative,CEM_I,10.61,10.61,3982.42,47.19,4019.0,1.17,2.2,314,True,3668.42,3705.0
2022-08-11,SITE_027,North,conservative,CEM_I,8.13,8.13,4019.0,11.22,4022.09,4.49,11.54,314,True,3705.0,3708.09
2022-08-12,SITE_027,North,conservative,CEM_I,5.04,5.04,4022.09,27.07,4044.12,9.78,9.69,314,True,3708.09,3730.12
2022-08-13,SITE_027,North,conservative,CEM_II,6.88,6.88,4044.12,48.07,4085.31,5.42,7.06,314,True,3730.12,3771.31
2022-08-14,SITE_027,North,conservative,CEM_II,18.61,14.89,4085.31,25.92,4096.34,3.17,-5.0,314,True,3771.31,3782.34
2022-08-15,SITE_027,North,conservative,CEM_III,10.83,10.83,4096.34,11.58,4097.09,3.65,1.62,314,True,3782.34,3783.09
2022-08-16,SITE_027,North,conservative,CEM_I,12.81,12.81,4097.09,44.95,4129.23,6.61,2.41,314,True,3783.09,3815.2299999999996
2022-08-17,SITE_027,North,conservative,CEM_III,18.97,15.18,4129.23,10.18,4124.23,5.91,-1.66,314,True,3815.2299999999996,3810.2299999999996
2022-08-18,SITE_027,North,conservative,CEM_III,16.63,16.63,4124.23,43.92,4151.52,0.42,6.6,314,True,3810.2299999999996,3837.5200000000004
2022-08-19,SITE_027,North,conservative,CEM_III,9.55,9.55,4151.52,23.51,4165.48,6.72,1.2,314,True,3837.5200000000004,3851.4799999999996
2022-08-20,SITE_027,North,conservative,CEM_III,16.11,16.11,4165.48,10.32,4159.69,4.0,0.31,314,True,3851.4799999999996,3845.6899999999996
2022-08-21,SITE_027,North,conservative,CEM_II,17.45,13.96,4159.69,35.51,4181.24,0.52,-1.36,314,True,3845.6899999999996,3867.24
2022-08-22,SITE_027,North,conservative,CEM_III,5.01,4.01,4181.24,29.79,4207.02,0.51,-2.76,314,True,3867.24,3893.0200000000004
2022-08-23,SITE_027,North,conservative,CEM_III,9.18,9.18,4207.02,13.95,4211.79,2.8,0.54,314,True,3893.0200000000004,3897.79
2022-08-24,SITE_027,North,conservative,CEM_III,6.54,6.54,4211.79,16.5,4221.75,0.54,6.54,314,True,3897.79,3907.75
2022-08-25,SITE_027,North,conservative,CEM_I,7.33,5.86,4221.75,29.72,4245.61,14.1,-0.7,314,True,3907.75,3931.6099999999997
2022-08-26,SITE_027,North,conservative,CEM_I,19.36,15.48,4245.61,16.39,4246.52,7.17,-5.0,314,True,3931.6099999999997,3932.5200000000004
2022-08-27,SITE_027,North,conservative,CEM_I,8.82,8.82,4246.52,15.86,4253.56,5.0,3.63,314,True,3932.5200000000004,3939.5600000000004
2022-08-28,SITE_027,North,conservative,CEM_III,10.29,8.23,4253.56,21.2,4266.53,1.67,-0.31,314,True,3939.5600000000004,3952.5299999999997
2022-08-29,SITE_027,North,conservative,CEM_III,6.47,5.18,4266.53,35.91,4297.26,6.88,-3.78,314,True,3952.5299999999997,3983.26
2022-08-30,SITE_027,North,conservative,CEM_I,18.6,14.88,4297.26,22.94,4305.32,4.36,-5.0,314,True,3983.26,3991.3199999999997
2022-08-31,SITE_027,North,conservative,CEM_II,16.76,16.76,4305.32,41.49,4330.05,12.8,0.02,314,True,3991.3199999999997,4016.05
2022-09-01,SITE_027,North,conservative,CEM_II,13.66,10.93,4330.05,12.55,4331.67,22.53,-0.91,314,True,4016.05,4017.67
2022-09-02,SITE_027,North,conservative,CEM_III,8.3,6.64,4331.67,24.1,4349.13,1.99,-4.49,314,True,4017.67,4035.13
2022-09-03,SITE_027,North,conservative,CEM_I,16.22,12.98,4349.13,10.77,4346.92,6.6,-5.0,314,True,4035.13,4032.92
2022-09-04,SITE_027,North,conservative,CEM_III,16.09,16.09,4346.92,23.63,4354.46,1.36,5.03,314,True,4032.92,4040.46
2022-09-05,SITE_027,North,conservative,CEM_II,14.76,14.76,4354.46,17.2,4356.9,6.77,8.59,314,True,4040.46,4042.8999999999996
2022-09-06,SITE_027,North,conservative,CEM_II,5.56,4.45,4356.9,36.3,4388.75,8.57,-5.0,314,True,4042.8999999999996,4074.75
2022-09-07,SITE_027,North,conservative,CEM_II,18.24,18.24,4388.75,34.82,4405.33,7.53,5.36,314,True,4074.75,4091.33
2022-09-08,SITE_027,North,conservative,CEM_II,14.76,11.81,4405.33,18.09,4411.61,0.12,-0.34,314,True,4091.33,4097.61
2022-09-09,SITE_027,North,conservative,CEM_I,6.62,6.62,4411.61,43.14,4448.13,3.77,5.45,314,True,4097.61,4134.13
2022-09-10,SITE_027,North,conservative,CEM_II,8.06,8.06,4448.13,36.43,4476.5,1.77,7.48,314,True,4134.13,4162.5
2022-09-11,SITE_027,North,conservative,CEM_III,5.47,4.38,4476.5,41.61,4513.73,1.6,-3.53,314,True,4162.5,4199.73
2022-09-12,SITE_027,North,conservative,CEM_III,16.04,16.04,4513.73,19.79,4517.48,0.11,11.54,314,True,4199.73,4203.48
2022-09-13,SITE_027,North,conservative,CEM_II,8.92,7.14,4517.48,29.99,4540.33,3.46,-5.0,314,True,4203.48,4226.33
2022-09-14,SITE_027,North,conservative,CEM_III,13.08,10.46,4540.33,35.21,4565.08,10.05,-1.7,314,True,4226.33,4251.08
2022-09-15,SITE_027,North,conservative,CEM_I,14.24,14.24,4565.08,37.29,4588.13,2.89,2.11,314,True,4251.08,4274.13
2022-09-16,SITE_027,North,conservative,CEM_II,0.0,0.0,4588.13,28.08,4616.21,8.09,-1.16,314,True,4274.13,4302.21
2022-09-17,SITE_027,North,conservative,CEM_II,10.68,8.54,4616.21,31.32,4638.99,1.89,-0.27,314,True,4302.21,4324.99
2022-09-18,SITE_027,North,conservative,CEM_I,18.19,14.55,4638.99,28.48,4652.92,0.52,-5.0,314,True,4324.99,4338.92
2022-09-19,SITE_027,North,conservative,CEM_II,13.61,13.61,4652.92,40.93,4680.24,1.35,0.27,314,True,4338.92,4366.24
2022-09-20,SITE_027,North,conservative,CEM_II,0.0,0.0,4680.24,45.24,4725.48,8.54,2.52,314,True,4366.24,4411.48
2022-09-21,SITE_027,North,conservative,CEM_II,9.13,7.3,4725.48,43.36,4761.54,6.26,-2.81,314,True,4411.48,4447.54
2022-09-22,SITE_027,North,conservative,CEM_I,7.25,5.8,4761.54,30.28,4786.02,3.09,-4.62,314,True,4447.54,4472.02
2022-09-23,SITE_027,North,conservative,CEM_I,6.29,5.03,4786.02,11.65,4792.64,6.97,-5.0,314,True,4472.02,4478.64
2022-09-24,SITE_027,North,conservative,CEM_III,8.15,8.15,4792.64,18.17,4802.66,0.63,4.28,314,True,4478.64,4488.66
2022-09-25,SITE_027,North,conservative,CEM_I,0.0,0.0,4802.66,33.5,4836.16,13.64,1.86,314,True,4488.66,4522.16
2022-09-26,SITE_027,North,conservative,CEM_III,11.36,11.36,4836.16,18.89,4843.69,1.69,0.43,314,True,4522.16,4529.69
2022-09-27,SITE_027,North,conservative,CEM_II,9.88,9.88,4843.69,42.13,4875.94,3.47,10.63,314,True,4529.69,4561.94
2022-09-28,SITE_027,North,conservative,CEM_II,13.36,10.69,4875.94,16.5,4881.75,4.78,-5.0,314,True,4561.94,4567.75
2022-09-29,SITE_027,North,conservative,CEM_I,14.62,11.69,4881.75,45.0,4915.06,15.28,-5.0,314,True,4567.75,4601.06
2022-09-30,SITE_027,North,conservative,CEM_I,16.85,13.48,4915.06,49.6,4951.18,4.8,-0.42,314,True,4601.06,4637.18
2022-10-01,SITE_027,North,conservative,CEM_I,17.01,13.6,4951.18,28.03,4965.61,1.15,-5.0,314,True,4637.18,4651.61
2022-10-02,SITE_027,North,conservative,CEM_I,5.78,4.62,4965.61,27.5,4988.49,4.3,-0.55,314,True,4651.61,4674.49
2022-10-03,SITE_027,North,conservative,CEM_I,7.42,5.94,4988.49,35.97,5018.52,2.23,-3.69,314,True,4674.49,4704.52
2022-10-04,SITE_027,North,conservative,CEM_III,14.97,14.97,5018.52,22.56,5026.11,4.65,3.28,314,True,4704.52,4712.11
2022-10-05,SITE_027,North,conservative,CEM_II,15.39,12.31,5026.11,36.1,5049.9,3.86,-5.0,314,True,4712.11,4735.9
2022-10-06,SITE_027,North,conservative,CEM_II,17.26,17.26,5049.9,31.81,5064.45,1.45,5.67,314,True,4735.9,4750.45
2022-10-07,SITE_027,North,conservative,CEM_II,9.63,7.71,5064.45,16.64,5073.38,0.05,-1.79,314,True,4750.45,4759.38
2022-10-08,SITE_027,North,conservative,CEM_I,14.8,14.8,5073.38,27.66,5086.24,5.36,4.07,314,True,4759.38,4772.24
2022-10-09,SITE_027,North,conservative,CEM_III,13.15,10.52,5086.24,20.53,5096.25,2.64,-2.65,314,True,4772.24,4782.25
2022-10-10,SITE_027,North,conservative,CEM_III,19.78,19.78,5096.25,24.8,5101.27,1.09,6.29,314,True,4782.25,4787.27
2022-10-11,SITE_027,North,conservative,CEM_II,13.1,10.48,5101.27,35.43,5126.22,0.59,-1.29,314,True,4787.27,4812.22
2022-10-12,SITE_027,North,conservative,CEM_I,15.16,15.16,5126.22,25.59,5136.65,1.39,1.67,314,True,4812.22,4822.65
2022-10-13,SITE_027,North,conservative,CEM_I,14.15,11.32,5136.65,40.9,5166.23,2.18,-5.0,314,True,4822.65,4852.23
2022-10-14,SITE_027,North,conservative,CEM_III,19.98,15.98,5166.23,21.88,5172.13,15.71,-5.0,314,True,4852.23,4858.13
2022-10-15,SITE_027,North,conservative,CEM_I,0.0,0.0,5172.13,25.3,5197.43,4.93,0.0,314,True,4858.13,4883.43
2022-10-16,SITE_027,North,conservative,CEM_I,19.55,15.64,5197.43,22.03,5203.82,6.4,-2.07,314,True,4883.43,4889.82
2022-10-17,SITE_027,North,conservative,CEM_I,18.41,18.41,5203.82,17.08,5202.49,1.73,2.45,314,True,4889.82,4888.49
2022-10-18,SITE_027,North,conservative,CEM_III,18.44,18.44,5202.49,46.39,5230.44,3.81,2.21,314,True,4888.49,4916.44
2022-10-19,SITE_027,North,conservative,CEM_II,0.0,0.0,5230.44,49.47,5279.91,0.8,6.15,314,True,4916.44,4965.91
2022-10-20,SITE_027,North,conservative,CEM_III,11.04,8.83,5279.91,18.37,5289.45,1.42,-5.0,314,True,4965.91,4975.45
2022-10-21,SITE_027,North,conservative,CEM_II,6.16,6.16,5289.45,16.95,5300.24,1.31,1.46,314,True,4975.45,4986.24
2022-10-22,SITE_027,North,conservative,CEM_II,12.76,10.21,5300.24,48.5,5338.53,3.24,-2.19,314,True,4986.24,5024.53
2022-10-23,SITE_027,North,conservative,CEM_II,7.44,5.95,5338.53,13.75,5346.33,1.1,-0.54,314,True,5024.53,5032.33
2022-10-24,SITE_027,North,conservative,CEM_I,11.44,9.15,5346.33,37.59,5374.77,2.39,-0.58,314,True,5032.33,5060.77
2022-10-25,SITE_027,North,conservative,CEM_III,16.08,16.08,5374.77,15.84,5374.53,7.71,11.76,314,True,5060.77,5060.53
2022-10-26,SITE_027,North,conservative,CEM_III,6.21,4.97,5374.53,23.3,5392.86,2.51,-5.0,314,True,5060.53,5078.86
2022-10-27,SITE_027,North,conservative,CEM_I,10.66,8.53,5392.86,44.69,5429.02,3.89,-5.0,314,True,5078.86,5115.02
2022-10-28,SITE_027,North,conservative,CEM_I,17.52,17.52,5429.02,46.14,5457.64,1.36,1.59,314,True,5115.02,5143.64
2022-10-29,SITE_027,North,conservative,CEM_III,10.37,8.29,5457.64,15.51,5464.86,1.28,-0.24,314,True,5143.64,5150.86
2022-10-30,SITE_027,North,conservative,CEM_II,0.0,0.0,5464.86,37.93,5502.79,1.84,11.09,314,True,5150.86,5188.79
2022-10-31,SITE_027,North,conservative,CEM_II,17.64,14.11,5502.79,33.09,5521.77,8.03,-0.25,314,True,5188.79,5207.77
2022-11-01,SITE_027,North,conservative,CEM_III,15.68,12.54,5521.77,11.57,5520.8,0.3,-5.0,314,True,5207.77,5206.8
2022-11-02,SITE_027,North,conservative,CEM_II,13.62,13.62,5520.8,33.58,5540.76,12.66,5.73,314,True,5206.8,5226.76
2022-11-03,SITE_027,North,conservative,CEM_I,14.06,14.06,5540.76,27.93,5554.63,15.69,1.11,314,True,5226.76,5240.63
2022-11-04,SITE_027,North,conservative,CEM_I,6.99,6.99,5554.63,24.15,5571.79,3.87,6.44,314,True,5240.63,5257.79
2022-11-05,SITE_027,North,conservative,CEM_I,6.16,6.16,5571.79,20.84,5586.47,1.35,0.27,314,True,5257.79,5272.47
2022-11-06,SITE_027,North,conservative,CEM_III,16.38,16.38,5586.47,38.99,5609.08,7.39,4.93,314,True,5272.47,5295.08
2022-11-07,SITE_027,North,conservative,CEM_III,10.61,8.48,5609.08,10.96,5611.56,0.33,-4.16,314,True,5295.08,5297.56
2022-11-08,SITE_027,North,conservative,CEM_II,13.53,13.53,5611.56,10.62,5608.65,0.04,4.83,314,True,5297.56,5294.65
2022-11-09,SITE_027,North,conservative,CEM_III,10.24,10.24,5608.65,37.15,5635.56,3.92,3.6,314,True,5294.65,5321.56
2022-11-10,SITE_027,North,conservative,CEM_II,11.93,11.93,5635.56,22.17,5645.8,8.32,4.68,314,True,5321.56,5331.8
2022-11-11,SITE_027,North,conservative,CEM_I,13.97,13.97,5645.8,17.18,5649.01,5.07,4.28,314,True,5331.8,5335.01
2022-11-12,SITE_027,North,conservative,CEM_I,7.34,7.34,5649.01,34.67,5676.34,0.78,0.56,314,True,5335.01,5362.34
2022-11-13,SITE_027,North,conservative,CEM_II,10.31,10.31,5676.34,16.07,5682.1,6.05,1.28,314,True,5362.34,5368.1
2022-11-14,SITE_027,North,conservative,CEM_I,16.68,16.68,5682.1,18.18,5683.6,1.62,7.87,314,True,5368.1,5369.6
2022-11-15,SITE_027,North,conservative,CEM_III,13.96,13.96,5683.6,21.44,5691.08,1.31,10.38,314,True,5369.6,5377.08
2022-11-16,SITE_027,North,conservative,CEM_II,16.48,16.48,5691.08,34.65,5709.25,5.49,5.77,314,True,5377.08,5395.25
2022-11-17,SITE_027,North,conservative,CEM_I,8.68,8.68,5709.25,31.71,5732.28,0.09,8.48,314,True,5395.25,5418.28
2022-11-18,SITE_027,North,conservative,CEM_III,8.88,7.1,5732.28,44.52,5769.7,2.66,-0.48,314,True,5418.28,5455.7
2022-11-19,SITE_027,North,conservative,CEM_III,17.0,17.0,5769.7,31.83,5784.53,0.13,5.21,314,True,5455.7,5470.53
2022-11-20,SITE_027,North,conservative,CEM_I,11.9,11.9,5784.53,20.63,5793.26,0.07,2.77,314,True,5470.53,5479.26
2022-11-21,SITE_027,North,conservative,CEM_III,14.39,14.39,5793.26,18.69,5797.56,0.68,5.77,314,True,5479.26,5483.56
2022-11-22,SITE_027,North,conservative,CEM_II,18.44,14.75,5797.56,26.02,5808.83,16.08,-2.52,314,True,5483.56,5494.83
2022-11-23,SITE_027,North,conservative,CEM_III,12.88,12.88,5808.83,12.74,5808.69,2.05,3.63,314,True,5494.83,5494.69
2022-11-24,SITE_027,North,conservative,CEM_II,6.7,5.36,5808.69,14.03,5817.36,15.68,-3.21,314,True,5494.69,5503.36
2022-11-25,SITE_027,North,conservative,CEM_III,16.18,16.18,5817.36,48.62,5849.8,3.61,1.53,314,True,5503.36,5535.8
2022-11-26,SITE_027,North,conservative,CEM_II,9.79,9.79,5849.8,27.93,5867.94,2.83,11.79,314,True,5535.8,5553.94
2022-11-27,SITE_027,North,conservative,CEM_III,6.34,6.34,5867.94,21.14,5882.74,3.96,8.95,314,True,5553.94,5568.74
2022-11-28,SITE_027,North,conservative,CEM_III,8.86,8.86,5882.74,49.77,5923.65,0.25,2.29,314,True,5568.74,5609.65
2022-11-29,SITE_027,North,conservative,CEM_I,19.34,19.34,5923.65,29.98,5934.29,5.62,10.57,314,True,5609.65,5620.29
2022-11-30,SITE_027,North,conservative,CEM_I,5.97,5.97,5934.29,34.68,5963.0,7.15,1.4,314,True,5620.29,5649.0
2022-12-01,SITE_027,North,conservative,CEM_II,15.45,15.45,5963.0,10.82,5958.37,6.17,1.07,314,True,5649.0,5644.37
2022-12-02,SITE_027,North,conservative,CEM_I,0.0,0.0,5958.37,44.04,6002.41,4.54,-4.46,314,True,5644.37,5688.41
2022-12-03,SITE_027,North,conservative,CEM_III,18.25,18.25,6002.41,45.76,6029.92,0.76,2.37,314,True,5688.41,5715.92
2022-12-04,SITE_027,North,conservative,CEM_III,9.62,9.62,6029.92,25.67,6045.97,20.34,11.51,314,True,5715.92,5731.97
2022-12-05,SITE_027,North,conservative,CEM_I,13.95,13.95,6045.97,44.48,6076.5,9.48,14.07,314,True,5731.97,5762.5
2022-12-06,SITE_027,North,conservative,CEM_I,19.78,19.78,6076.5,25.59,6082.31,8.1,9.67,314,True,5762.5,5768.31
2022-12-07,SITE_027,North,conservative,CEM_II,5.75,5.75,6082.31,21.21,6097.77,15.57,13.42,314,True,5768.31,5783.77
2022-12-08,SITE_027,North,conservative,CEM_I,15.96,15.96,6097.77,33.42,6115.23,0.95,2.28,314,True,5783.77,5801.23
2022-12-09,SITE_027,North,conservative,CEM_I,9.05,9.05,6115.23,17.91,6124.09,2.36,15.0,314,True,5801.23,5810.09
2022-12-10,SITE_027,North,conservative,CEM_I,9.49,7.59,6124.09,38.6,6155.1,1.68,-2.35,314,True,5810.09,5841.1
2022-12-11,SITE_027,North,conservative,CEM_III,16.7,16.7,6155.1,14.14,6152.54,1.12,17.77,314,True,5841.1,5838.54
